concello,wikidata,concelloNombre,qid,label,coord,lat,lon,imagen,web
http://example.org/resource/concello/27002,http://www.wikidata.org/entity/Q1633648,27002,Q1633648,Alfoz,Point(-7.413888888 43.528333333),43.528333333,-7.413888888,http://commons.wikimedia.org/wiki/Special:FilePath/Castillo%20del%20Castro%20de%20Oro%2C%20en%20Alfoz%20%28Lugo%2C%20Espa%C3%B1a%29.jpg,http://www.concellodealfoz.com
http://example.org/resource/concello/27003,http://www.wikidata.org/entity/Q1368972,27003,Q1368972,Antas de Ulla,Point(-7.8896857 42.7822537),42.7822537,-7.8896857,http://commons.wikimedia.org/wiki/Special:FilePath/Igrexa%20de%20San%20Xo%C3%A1n%20de%20Antas%20de%20Ulla.jpg,http://www.concellodeantas.org
http://example.org/resource/concello/27004,http://www.wikidata.org/entity/Q1596039,27004,Q1596039,Baleira,Point(-7.239166666 43.001666666),43.001666666,-7.239166666,http://commons.wikimedia.org/wiki/Special:FilePath/Av.%20Dr.%20Escobar%2C%20O%20C%C3%A1davo%2C%20Baleira%2C%20Lugo%2020.JPG,http://www.concellobaleira.es/
http://example.org/resource/concello/27005,http://www.wikidata.org/entity/Q1634820,27005,Q1634820,Barreiros,Point(-7.239722222 43.534444444),43.534444444,-7.239722222,http://commons.wikimedia.org/wiki/Special:FilePath/Villamart%C3%ADn%20Peque%C3%B1o%2C%20en%20el%20municipio%20de%20Barreiros%20%28Lugo%2C%20Espa%C3%B1a%29.jpg,https://www.concellodebarreiros.gal
http://example.org/resource/concello/27006,http://www.wikidata.org/entity/Q1596031,27006,Q1596031,Becerreá,Point(-7.173055555 42.851111111),42.851111111,-7.173055555,http://commons.wikimedia.org/wiki/Special:FilePath/Puente%20de%20Cruzul%2C%20en%20Becerre%C3%A1%20%28Lugo%2C%20Espa%C3%B1a%29.jpg,http://www.concellobecerrea.es/
http://example.org/resource/concello/27007,http://www.wikidata.org/entity/Q959803,27007,Q959803,Begonte,Point(-7.689722222 43.134444444),43.134444444,-7.689722222,http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20Museo%20de%20V%C3%ADctor%20Corral%2C%20en%20Begonte%20%28Lugo%2C%20Espa%C3%B1a%29.jpg,http://www.concellobegonte.es
http://example.org/resource/concello/27008,http://www.wikidata.org/entity/Q1606539,27008,Q1606539,Bóveda,Point(-7.4847221 42.6240523),42.6240523,-7.4847221,http://commons.wikimedia.org/wiki/Special:FilePath/Rotonda%20en%20B%C3%B3veda%2C%20LU-652%20e%20LU-546.jpg,
http://example.org/resource/concello/27009,http://www.wikidata.org/entity/Q1444347,27009,Q1444347,Carballedo,Point(-7.805538754 42.5307252),42.5307252,-7.805538754,http://commons.wikimedia.org/wiki/Special:FilePath/Igrexa%20de%20Santiago%20de%20Pradeda%2C%20Carballedo.jpg,http://www.concellocarballedo.es/
http://example.org/resource/concello/27010,http://www.wikidata.org/entity/Q1368876,27010,Q1368876,Castro de Rey,Point(-7.398611111 43.208055555),43.208055555,-7.398611111,http://commons.wikimedia.org/wiki/Special:FilePath/Ayuntamiento%20de%20Castro%20de%20Rey%2C%20en%20Lugo%20%28Espa%C3%B1a%29.jpg,http://www.castroderei.gal/
http://example.org/resource/concello/27011,http://www.wikidata.org/entity/Q1368794,27011,Q1368794,Castroverde,Point(-7.325 43.030555555),43.030555555,-7.325,http://commons.wikimedia.org/wiki/Special:FilePath/Concello%20de%20Castroverde.JPG,http://concellodecastroverde.gal/
http://example.org/resource/concello/27012,http://www.wikidata.org/entity/Q1603003,27012,Q1603003,Cervantes,Point(-7.073055555 42.867777777),42.867777777,-7.073055555,http://commons.wikimedia.org/wiki/Special:FilePath/Pallozas%20de%20San%20Rom%C3%A1n%2C%20en%20el%20municipio%20de%20Cervantes%20%28Lugo%2C%20Espa%C3%B1a%29.jpg,http://www.concellocervantes.es/
http://example.org/resource/concello/27013,http://www.wikidata.org/entity/Q1616622,27013,Q1616622,Cervo,Point(-7.4095392 43.6696938),43.6696938,-7.4095392,http://commons.wikimedia.org/wiki/Special:FilePath/San%20Cipri%C3%A1n%2C%20en%20el%20municipio%20de%20Cervo%20%28Lugo%2C%20Espa%C3%B1a%29.jpg,http://www.concellodecervo.com
http://example.org/resource/concello/27014,http://www.wikidata.org/entity/Q680745,27014,Q680745,Corgo,Point(-7.4298314 42.9428295),42.9428295,-7.4298314,http://commons.wikimedia.org/wiki/Special:FilePath/Gome%C3%A1n%2C%20en%20el%20municipio%20de%20Corgo%20%28Lugo%2C%20Espa%C3%B1a%29.jpg,http://www.concellodocorgo.com/
http://example.org/resource/concello/27015,http://www.wikidata.org/entity/Q1445401,27015,Q1445401,Cospeito,Point(-7.558333333 43.236111111),43.236111111,-7.558333333,http://commons.wikimedia.org/wiki/Special:FilePath/Lagoa%20de%20Cospeito.JPG,http://concellodecospeito.es
http://example.org/resource/concello/27016,http://www.wikidata.org/entity/Q1447512,27016,Q1447512,Chantada,Point(-7.768888888 42.608333333),42.608333333,-7.768888888,http://commons.wikimedia.org/wiki/Special:FilePath/R%C3%ADo%20Asma.jpg,http://www.concellodechantada.org/
http://example.org/resource/concello/27017,http://www.wikidata.org/entity/Q1447369,27017,Q1447369,Folgoso de Caurel,Point(-7.195277777 42.588888888),42.588888888,-7.195277777,http://commons.wikimedia.org/wiki/Special:FilePath/O%20Caurel%202%20O%20Courel%202%20%28234156005%29.jpeg,http://folgosodocourel.com/
http://example.org/resource/concello/27018,http://www.wikidata.org/entity/Q1465213,27018,Q1465213,Fonsagrada,Point(-7.066666666 43.133333333),43.133333333,-7.066666666,http://commons.wikimedia.org/wiki/Special:FilePath/Fonsagrada%2C%20en%20Lugo%20%28Espa%C3%B1a%29.jpg,http://www.afonsagrada.org/
http://example.org/resource/concello/27019,http://www.wikidata.org/entity/Q917878,27019,Q917878,Foz,Point(-7.2550407 43.5688659),43.5688659,-7.2550407,http://commons.wikimedia.org/wiki/Special:FilePath/Foz%2C%20en%20Lugo%20%28Espa%C3%B1a%29.jpg,http://www.concellodefoz.es/
http://example.org/resource/concello/27020,http://www.wikidata.org/entity/Q576916,27020,Q576916,Friol,Point(-7.7907786 43.0288662),43.0288662,-7.7907786,http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20do%20Concello%20de%20Friol.JPG,http://www.concellodefriol.es/
http://example.org/resource/concello/27021,http://www.wikidata.org/entity/Q577144,27021,Q577144,Germade,Point(-7.8122096 43.355072),43.355072,-7.8122096,http://commons.wikimedia.org/wiki/Special:FilePath/Xermade%20Santa%20Maria%20de%20Xermade%2004.jpg,https://www.xermade.org/
http://example.org/resource/concello/27022,http://www.wikidata.org/entity/Q1602975,27022,Q1602975,Guitiriz,Point(-7.895277777 43.181944444),43.181944444,-7.895277777,http://commons.wikimedia.org/wiki/Special:FilePath/Balneario%20de%20San%20Juan%20de%20Lagostelle%2C%20en%20Guitiriz%20%28Lugo%2C%20Espa%C3%B1a%29.jpg,http://www.concellodeguitiriz.com/
http://example.org/resource/concello/27023,http://www.wikidata.org/entity/Q1605449,27023,Q1605449,Guntín,Point(-7.658254789 42.9007143),42.9007143,-7.658254789,http://commons.wikimedia.org/wiki/Special:FilePath/Iglesia%20de%20Lamela%2C%20en%20el%20municipio%20de%20Gunt%C3%ADn%20%28Lugo%2C%20Espa%C3%B1a%29.jpg,https://www.guntin.es/
http://example.org/resource/concello/27024,http://www.wikidata.org/entity/Q592681,27024,Q592681,Incio,Point(-7.363611111 42.656666666),42.656666666,-7.363611111,http://commons.wikimedia.org/wiki/Special:FilePath/Iglesia%20de%20San%20Pedro%20F%C3%A9lix%20en%20Hospital%2C%20municipio%20del%20Incio%20%28Lugo%2C%20Espa%C3%B1a%29.jpg,http://www.concellooincio.es/
http://example.org/resource/concello/27025,http://www.wikidata.org/entity/Q1111013,27025,Q1111013,Xove,Point(-7.508889 43.685833),43.685833,-7.508889,http://commons.wikimedia.org/wiki/Special:FilePath/Xove.jpg,http://www.xove.es/
http://example.org/resource/concello/27026,http://www.wikidata.org/entity/Q1445304,27026,Q1445304,Láncara,Point(-7.3372884 42.8636955),42.8636955,-7.3372884,http://commons.wikimedia.org/wiki/Special:FilePath/Estrada%20LU-621%20km%200%20na%20Pobra%20de%20San%20Xiao.jpg,http://www.concellodelancara.com
http://example.org/resource/concello/27027,http://www.wikidata.org/entity/Q1447358,27027,Q1447358,Lorenzana,Point(-7.299444444 43.471111111),43.471111111,-7.299444444,http://commons.wikimedia.org/wiki/Special:FilePath/Monasterio%20de%20San%20Salvador%20de%20Lourenz%C3%A1.jpg,http://www.lourenza.es/
http://example.org/resource/concello/27028,http://www.wikidata.org/entity/Q11125,27028,Q11125,Lugo,Point(-7.557222222 43.011666666),43.011666666,-7.557222222,http://commons.wikimedia.org/wiki/Special:FilePath/Muralla%20y%20Catedral%20de%20Lugo%20%28Espa%C3%B1a%29.jpg,http://concellodelugo.gal/
http://example.org/resource/concello/27029,http://www.wikidata.org/entity/Q1618958,27029,Q1618958,Meira,Point(-7.294166666 43.213333333),43.213333333,-7.294166666,http://commons.wikimedia.org/wiki/Special:FilePath/Meira%2C%20en%20Lugo%20%28Espa%C3%B1a%29.jpg,http://www.concellodemeira.com/
http://example.org/resource/concello/27030,http://www.wikidata.org/entity/Q840362,27030,Q840362,Mondoñedo,Point(-7.362777777 43.428055555),43.428055555,-7.362777777,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20panor%C3%A1mica%20de%20Mondo%C3%B1edo.jpg,http://www.concellomondonedo.es
http://example.org/resource/concello/27030,http://www.wikidata.org/entity/Q840362,27030,Q840362,Mondoñedo,Point(-7.34928 43.43157),43.43157,-7.34928,http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20panor%C3%A1mica%20de%20Mondo%C3%B1edo.jpg,http://www.concellomondonedo.es
http://example.org/resource/concello/27031,http://www.wikidata.org/entity/Q818341,27031,Q818341,Monforte de Lemos,Point(-7.516111111 42.516388888),42.516388888,-7.516111111,http://commons.wikimedia.org/wiki/Special:FilePath/Puente%20Viejo%20sobre%20el%20r%C3%ADo%20Cabe%2C%20en%20Monforte%20de%20Lemos%20%28Lugo%2C%20Espa%C3%B1a%29.jpg,http://www.monfortedelemos.es/
http://example.org/resource/concello/27032,http://www.wikidata.org/entity/Q1122290,27032,Q1122290,Monterroso,Point(-7.836111111 42.7925),42.7925,-7.836111111,http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20consistorial%20de%20Monterroso.jpg,http://www.monterroso.es
http://example.org/resource/concello/27033,http://www.wikidata.org/entity/Q1605428,27033,Q1605428,Muras,Point(-7.7231351 43.4678344),43.4678344,-7.7231351,http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20concello%20Muras%2C%20Galicia.jpg,http://muras.gal/
http://example.org/resource/concello/27034,http://www.wikidata.org/entity/Q1445393,27034,Q1445393,Navia de Suarna,Point(-7.003888888 42.965),42.965,-7.003888888,http://commons.wikimedia.org/wiki/Special:FilePath/Puente%20Viejo%20de%20la%20Puebla%20de%20Navia%2C%20en%20el%20municipio%20de%20Navia%20de%20Suarna%20%28Lugo%2C%20Espa%C3%B1a%29.jpg,https://concellonaviadesuarna.es/gl
http://example.org/resource/concello/27035,http://www.wikidata.org/entity/Q1603054,27035,Q1603054,Negueira de Muñiz,Point(-6.890941485 43.13172185),43.13172185,-6.890941485,http://commons.wikimedia.org/wiki/Special:FilePath/Villaseca%2C%20en%20el%20municipio%20de%20Neguera%20de%20Mu%C3%B1iz%20%28Lugo%2C%20Espa%C3%B1a%29.jpg,http://concellodenegueira.es/
http://example.org/resource/concello/27037,http://www.wikidata.org/entity/Q1605418,27037,Q1605418,Los Nogales,Point(-7.089722222 42.817777777),42.817777777,-7.089722222,http://commons.wikimedia.org/wiki/Special:FilePath/Los%20Nogales%2C%20en%20Lugo%20%28Espa%C3%B1a%29.jpg,http://www.concelloasnogais.es/
http://example.org/resource/concello/27038,http://www.wikidata.org/entity/Q1445352,27038,Q1445352,Orol,Point(-7.6419619 43.5619159),43.5619159,-7.6419619,http://commons.wikimedia.org/wiki/Special:FilePath/Igrexa%20de%20Santiago%20de%20Bravos%2C%20Ourol.jpg,http://concellodeourol.es/
http://example.org/resource/concello/27039,http://www.wikidata.org/entity/Q643709,27039,Q643709,Otero de Rey,Point(-7.6136338 43.1024649),43.1024649,-7.6136338,http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20do%20Concello%20de%20Outeiro%20de%20Rei.JPG,http://www.outeiroderei.gal
http://example.org/resource/concello/27040,http://www.wikidata.org/entity/Q842216,27040,Q842216,Palas de Rey,Point(-7.869444444 42.873611111),42.873611111,-7.869444444,http://commons.wikimedia.org/wiki/Special:FilePath/Castillo%20de%20Pambre%2C%20en%20Palas%20de%20Rey%20%28Lugo%2C%20Espa%C3%B1a%29.jpg,http://www.concellopalasderei.es/
http://example.org/resource/concello/27041,http://www.wikidata.org/entity/Q1447446,27041,Q1447446,Pantón,Point(-7.642455243 42.5088198),42.5088198,-7.642455243,http://commons.wikimedia.org/wiki/Special:FilePath/Monasterio%20de%20San%20Salvador%20y%20Santa%20Mar%C3%ADa%20de%20Ferreira%20de%20Pant%C3%B3n%20exterior%203%20IMG%202597.jpg,https://concellodepanton.es
http://example.org/resource/concello/27042,http://www.wikidata.org/entity/Q431456,27042,Q431456,Paradela,Point(-7.5674176 42.7639621),42.7639621,-7.5674176,http://commons.wikimedia.org/wiki/Special:FilePath/Centro%20Socio%20Cultural%20Manuel%20Rodr%C3%ADguez%20L%C3%B3pez%2C%20Paradela.JPG,http://www.paradela.es/
http://example.org/resource/concello/27043,http://www.wikidata.org/entity/Q1617334,27043,Q1617334,Páramo,Point(-7.514939 42.8275613),42.8275613,-7.514939,http://commons.wikimedia.org/wiki/Special:FilePath/Igrexa%20de%20San%20Vicente%20de%20Gondrame%2C%20O%20P%C3%A1ramo.jpg,http://www.concellodeparamo.es/
http://example.org/resource/concello/27044,http://www.wikidata.org/entity/Q1465187,27044,Q1465187,Pastoriza,Point(-7.351228 43.300414),43.300414,-7.351228,http://commons.wikimedia.org/wiki/Special:FilePath/Casa%20do%20concello%2C%20A%20Pastoriza.jpg,http://www.concellodapastoriza.es
