numeroPartido,jornada,fecha,hora,resultadoLocal,resultadoVisitante,programado,estado,codigoCompeticion,codigoFase,codigoEquipoLocal,codigoEquipoVisitante,codigoGrupo,codigoCampo
3,1,2025-11-15,13:00,21,20,1,F,8979,9975,182513,182018,29526,100799
4,1,2025-11-15,11:00,27,20,1,F,8979,9975,182609,182260,29526,100799
5,1,2025-11-15,14:00,47,12,1,F,8979,9975,183423,181998,29526,100799
1,3,2025-11-29,11:00,34,13,1,F,8979,9975,182609,180798,29526,100799
3,3,2025-11-29,12:00,51,1,1,F,8979,9975,182254,182875,29526,100799
4,3,2025-11-29,13:00,10,0,1,N,8979,9975,183423,182018,29526,100799
5,3,2025-11-29,14:00,12,35,1,F,8979,9975,181648,182260,29526,100799
4,4,2025-12-13,09:00,12,29,1,F,8979,9975,182875,181998,29526,100799
4,6,2026-01-10,09:00,29,16,1,F,8979,9975,182492,181648,29526,100799
5,6,2026-01-10,12:00,19,17,1,F,8979,9975,182254,183423,29526,100799
6,6,2026-01-10,11:00,3,55,1,F,8979,9975,182875,182260,29526,100799
4,8,2026-01-24,13:00,33,21,1,F,8979,9975,182254,181886,29526,100799
5,8,2026-01-24,12:00,18,9,1,F,8979,9975,182513,181648,29526,100799
6,8,2026-01-24,11:00,16,28,1,F,8979,9975,182609,183423,29526,100799
5,9,2026-01-31,11:00,30,15,1,F,8979,9975,182260,182492,29526,100799
4,10,2026-02-07,12:15,2,33,1,F,8979,9975,182875,180798,29526,100799
6,10,2026-02-07,13:15,35,12,1,F,8979,9975,183423,181648,29526,100799
3,7,2026-01-24,10:00,4,39,1,F,8952,9910,183044,182722,28350,100799
2,8,2026-01-31,10:00,6,57,1,F,8952,9910,181344,181937,28350,100799
2,9,2026-02-07,10:15,0,10,1,N,8952,9910,183044,181195,28350,100799
4,7,2026-01-24,09:00,28,3,1,F,8952,9910,180837,182695,28351,100799
3,2,2025-11-22,09:00,53,2,1,F,8979,9975,182115,182444,29525,100799
4,6,2026-01-17,11:00,40,28,1,F,8979,9975,180631,181762,29525,100799
1,7,2026-01-24,14:00,26,41,1,F,8979,9975,182639,182791,29525,100799
2,9,2026-02-07,11:15,36,51,1,F,8979,9975,181762,182639,29525,100799
2,1,2025-11-15,10:00,50,2,1,F,8952,9910,181937,181344,28350,100799
2,2,2025-11-22,10:00,15,43,1,F,8952,9910,182722,180664,28350,100799
3,3,2025-11-29,10:00,60,32,1,F,8952,9910,181937,182722,28350,100799
3,4,2025-12-13,10:00,51,21,1,F,8952,9910,183069,183044,28350,100799
3,5,2026-01-10,10:00,17,22,1,F,8952,9910,180664,183069,28350,100799
3,6,2026-01-17,10:00,32,29,1,F,8952,9910,181937,180664,28350,100799
6,3,2025-11-29,10:00,1,2,1,F,8948,9894,181448,183872,28054,737
1,4,2025-12-13,13:00,0,2,1,F,8948,9894,182500,182514,28054,737
2,4,2025-12-13,10:00,0,2,1,N,8948,9894,183744,181448,28054,737
3,4,2025-12-13,11:00,2,1,1,F,8948,9894,183743,181593,28054,737
4,4,2025-12-13,12:00,2,0,1,F,8948,9894,183672,183872,28054,737
5,4,2025-12-13,09:00,0,2,1,F,8948,9894,182003,181465,28054,737
6,4,2025-12-13,14:00,2,0,1,F,8948,9894,181749,183856,28054,737
1,5,2026-01-10,11:00,2,0,1,F,8948,9894,181448,183743,28054,737
2,5,2026-01-10,10:00,1,2,1,F,8948,9894,181465,181749,28054,737
3,5,2026-01-10,09:00,2,1,1,F,8948,9894,182514,182003,28054,737
4,5,2026-01-10,12:00,2,1,1,F,8948,9894,181593,182500,28054,737
5,5,2026-01-10,13:00,0,2,1,F,8948,9894,183856,183672,28054,737
6,5,2026-01-10,14:00,2,0,1,N,8948,9894,183872,183744,28054,737
1,6,2026-01-17,09:00,1,2,1,F,8948,9894,183856,181465,28054,737
2,6,2026-01-17,10:00,0,2,1,F,8948,9894,183743,183872,28054,737
3,6,2026-01-17,11:00,0,2,1,F,8948,9894,182500,181448,28054,737
5,6,2026-01-17,13:00,0,2,1,F,8948,9894,181749,182514,28054,737
6,6,2026-01-17,12:00,2,0,1,N,8948,9894,183672,183744,28054,737
1,7,2026-01-24,09:00,0,2,1,F,8948,9894,181465,183672,28054,737
2,7,2026-01-24,12:00,1,2,1,F,8948,9894,182514,183856,28054,737
3,7,2026-01-24,11:00,0,2,1,F,8948,9894,181593,181749,28054,737
4,7,2026-01-24,10:00,2,0,1,F,8948,9894,181448,182003,28054,737
5,7,2026-01-24,13:00,2,1,1,F,8948,9894,183872,182500,28054,737
2,8,2026-01-31,10:00,2,0,1,F,8948,9894,183672,183743,28054,737
3,8,2026-01-31,09:00,1,2,1,F,8948,9894,182003,183872,28054,737
4,8,2026-01-31,12:00,0,2,1,F,8948,9894,181749,181448,28054,737
5,8,2026-01-31,13:00,1,2,1,F,8948,9894,183856,181593,28054,737
6,8,2026-01-31,11:00,1,2,1,F,8948,9894,181465,182514,28054,737
4,1,2025-11-15,15:00,1,2,1,F,8948,9894,182069,181190,28055,737
5,1,2025-11-15,16:00,2,0,1,F,8948,9894,183858,181783,28055,737
5,2,2025-11-22,15:00,2,1,1,F,8948,9894,181614,181698,28055,737
1,4,2025-12-13,15:00,0,2,1,F,8948,9894,181614,182069,28055,737
3,5,2026-01-10,15:00,1,2,1,F,8948,9894,183858,181614,28055,737
4,5,2026-01-10,16:00,0,2,1,F,8948,9894,181783,181045,28055,737
5,5,2026-01-10,17:00,0,2,1,F,8948,9894,183806,182022,28055,737
1,6,2026-01-17,14:00,2,1,1,F,8948,9894,182022,183745,28055,737
3,7,2026-01-24,15:00,0,2,1,F,8948,9894,181783,181698,28055,737
4,7,2026-01-24,16:00,2,0,1,F,8948,9894,181190,181614,28055,737
5,7,2026-01-24,17:00,0,2,1,F,8948,9894,183745,181045,28055,737
1,8,2026-01-31,15:00,0,2,1,F,8948,9894,181698,181190,28055,737
5,1,2025-10-19,09:00,3,0,1,F,8951,9906,178322,178563,28289,737
5,4,2025-11-16,09:00,1,2,1,F,8951,9906,177585,178322,28289,737
5,7,2025-12-14,09:00,0,3,1,F,8951,9906,179942,177585,28289,737
5,10,2026-01-18,09:00,0,3,1,F,8951,9906,180152,179942,28289,737
5,3,2025-11-02,09:00,0,3,1,F,8951,9906,180057,180224,28290,737
5,6,2025-11-30,09:00,1,2,1,F,8951,9906,180082,180057,28290,737
5,12,2026-02-01,09:00,3,0,1,F,8951,9906,178133,177892,28290,737
5,2,2025-10-26,09:00,0,3,1,F,8951,9906,178113,177871,28291,737
5,5,2025-11-23,09:00,2,1,1,F,8951,9906,179138,178519,28291,737
5,8,2025-12-21,09:00,0,3,1,F,8951,9906,178333,179938,28291,737
5,11,2026-01-25,09:00,2,1,1,F,8951,9906,179937,178333,28291,737
1,12,2026-02-01,15:15,3,0,1,F,8947,9890,177700,179398,27933,737
2,12,2026-02-01,16:30,1,2,1,F,8947,9890,180092,178496,27933,737
3,12,2026-02-01,17:45,3,0,1,F,8947,9890,177780,179334,27933,737
4,12,2026-02-01,19:00,3,0,1,F,8947,9890,179891,179908,27933,737
5,12,2026-02-01,20:15,3,0,1,F,8947,9890,179836,177772,27933,737
5,4,2025-12-13,16:00,0,2,1,F,8948,9894,181065,183847,28036,737
3,2,2025-11-22,16:00,1,2,1,F,8948,9894,182484,182174,28053,737
4,2,2025-11-22,17:00,2,0,1,F,8948,9894,183995,183673,28053,737
1,6,2026-01-17,15:00,2,0,1,F,8948,9894,183995,183364,28053,737
2,6,2026-01-17,16:00,2,0,1,F,8948,9894,181224,182484,28053,737
1,1,2025-11-15,09:00,0,2,1,F,8948,9894,182003,183672,28054,737
2,1,2025-11-15,10:00,2,0,1,F,8948,9894,181749,182500,28054,737
3,1,2025-11-15,11:00,2,1,1,F,8948,9894,183856,183743,28054,737
4,1,2025-11-15,12:00,2,1,1,F,8948,9894,181465,183744,28054,737
5,1,2025-11-15,13:00,1,2,1,F,8948,9894,182514,183872,28054,737
6,1,2025-11-15,14:00,0,2,1,F,8948,9894,181593,181448,28054,737
1,2,2025-11-22,14:00,2,0,1,F,8948,9894,183872,181593,28054,737
2,2,2025-11-22,10:00,2,0,1,F,8948,9894,183672,181448,28054,737
3,2,2025-11-22,11:00,1,2,1,F,8948,9894,183744,182514,28054,737
4,2,2025-11-22,12:00,1,2,1,F,8948,9894,183743,181465,28054,737
5,2,2025-11-22,13:00,2,0,1,F,8948,9894,182500,183856,28054,737
6,2,2025-11-22,09:00,2,0,1,F,8948,9894,182003,181749,28054,737
1,3,2025-11-29,09:00,1,2,1,F,8948,9894,181465,182500,28054,737
3,3,2025-11-29,11:00,0,2,1,F,8948,9894,181749,183672,28054,737
4,3,2025-11-29,12:00,2,1,1,F,8948,9894,182514,183743,28054,737
5,3,2025-11-29,13:00,2,0,1,F,8948,9894,181593,183744,28054,737
1,1,2025-10-19,15:15,0,3,1,F,8947,9890,179398,177700,27933,737
2,1,2025-10-19,16:30,3,0,1,F,8947,9890,178496,180092,27933,737
3,1,2025-10-19,17:45,2,1,1,F,8947,9890,179334,177780,27933,737
4,1,2025-10-19,19:00,0,3,1,F,8947,9890,179908,179891,27933,737
5,1,2025-10-19,20:15,2,1,1,F,8947,9890,177772,179836,27933,737
1,2,2025-10-26,15:15,2,1,1,F,8947,9890,180030,178496,27933,737
2,2,2025-10-26,16:30,3,0,1,F,8947,9890,179836,179398,27933,737
3,2,2025-10-26,17:45,3,0,1,F,8947,9890,179891,177772,27933,737
4,2,2025-10-26,19:00,3,0,1,F,8947,9890,177780,179908,27933,737
5,2,2025-10-26,20:15,0,3,1,F,8947,9890,180092,179334,27933,737
1,3,2025-11-02,15:15,3,0,1,F,8947,9890,177700,179836,27933,737
2,3,2025-11-02,16:30,2,1,1,F,8947,9890,179334,180030,27933,737
3,3,2025-11-02,17:45,1,2,1,F,8947,9890,179908,180092,27933,737
4,3,2025-11-02,19:00,1,2,1,F,8947,9890,177772,177780,27933,737
5,3,2025-11-02,20:15,0,3,1,F,8947,9890,179398,179891,27933,737
1,4,2025-11-16,15:15,1,2,1,F,8947,9890,178496,179334,27933,737
2,4,2025-11-16,16:30,2,1,1,F,8947,9890,179891,177700,27933,737
3,4,2025-11-16,17:45,2,1,1,F,8947,9890,177780,179398,27933,737
4,4,2025-11-16,19:00,0,3,1,F,8947,9890,180092,177772,27933,737
5,4,2025-11-16,20:15,2,1,1,F,8947,9890,180030,179908,27933,737
1,5,2025-11-23,15:15,0,3,1,F,8947,9890,179836,179891,27933,737
2,5,2025-11-23,16:30,2,1,1,F,8947,9890,179908,178496,27933,737
3,5,2025-11-23,17:45,3,0,1,F,8947,9890,177772,180030,27933,737
4,5,2025-11-23,19:00,3,0,1,F,8947,9890,179398,180092,27933,737
5,5,2025-11-23,20:15,2,1,1,F,8947,9890,177700,177780,27933,737
1,6,2025-11-30,15:15,3,0,1,F,8947,9890,179334,179908,27933,737
2,6,2025-11-30,16:30,2,1,1,F,8947,9890,177780,179836,27933,737
3,6,2025-11-30,17:45,0,3,1,F,8947,9890,180092,177700,27933,737
4,6,2025-11-30,19:00,0,3,1,F,8947,9890,180030,179398,27933,737
5,6,2025-11-30,20:15,0,3,1,F,8947,9890,178496,177772,27933,737
1,7,2025-12-14,15:15,2,1,1,F,8947,9890,179891,177780,27933,737
2,7,2025-12-14,16:30,1,2,1,F,8947,9890,177772,179334,27933,737
3,7,2025-12-14,17:45,3,0,1,F,8947,9890,179398,178496,27933,737
4,7,2025-12-14,19:00,3,0,1,F,8947,9890,177700,180030,27933,737
5,7,2025-12-14,20:15,3,0,1,F,8947,9890,179836,180092,27933,737
1,8,2025-12-21,15:15,0,3,1,F,8947,9890,179908,177772,27933,737
2,8,2025-12-21,16:30,0,3,1,F,8947,9890,180092,179891,27933,737
3,8,2025-12-21,17:45,0,3,1,F,8947,9890,180030,179836,27933,737
4,8,2025-12-21,19:00,0,3,1,F,8947,9890,178496,177700,27933,737
5,8,2025-12-21,20:15,3,0,1,F,8947,9890,179334,179398,27933,737
1,9,2026-01-11,15:15,3,0,1,F,8947,9890,177780,180092,27933,737
2,9,2026-01-11,16:30,1,2,1,F,8947,9890,179398,179908,27933,737
3,9,2026-01-11,17:45,3,0,1,F,8947,9890,177700,179334,27933,737
4,9,2026-01-11,19:00,3,0,1,F,8947,9890,179836,178496,27933,737
5,9,2026-01-11,20:15,3,0,1,F,8947,9890,179891,180030,27933,737
1,10,2026-01-18,15:15,3,0,1,F,8947,9890,177772,179398,27933,737
2,10,2026-01-18,16:30,0,3,1,F,8947,9890,180030,177780,27933,737
3,10,2026-01-18,17:45,0,3,1,F,8947,9890,178496,179891,27933,737
4,10,2026-01-18,19:00,2,1,1,F,8947,9890,179334,179836,27933,737
5,10,2026-01-18,20:15,0,3,1,F,8947,9890,179908,177700,27933,737
1,11,2026-01-25,15:15,0,3,1,F,8947,9890,180092,180030,27933,737
2,11,2026-01-25,16:30,3,0,1,F,8947,9890,177700,177772,27933,737
3,11,2026-01-25,17:45,3,0,1,F,8947,9890,179836,179908,27933,737
4,11,2026-01-25,19:00,0,3,1,F,8947,9890,179891,179334,27933,737
5,11,2026-01-25,20:15,3,0,1,F,8947,9890,177780,178496,27933,737
1,8,2025-12-21,10:15,2,1,1,F,8947,9890,178509,180012,27932,737
2,8,2025-12-21,11:30,1,2,1,F,8947,9890,178710,179107,27932,737
3,8,2025-12-21,12:45,0,3,1,F,8947,9890,180031,179131,27932,737
1,9,2026-01-11,10:15,0,3,1,F,8947,9890,178309,178710,27932,737
2,9,2026-01-11,11:30,2,1,1,F,8947,9890,177808,178509,27932,737
3,9,2026-01-11,12:45,3,0,1,F,8947,9890,179859,177909,27932,737
1,10,2026-01-18,10:15,3,0,1,F,8947,9890,180012,177808,27932,737
2,10,2026-01-18,11:30,2,1,1,F,8947,9890,180031,178309,27932,737
3,10,2026-01-18,12:45,0,3,1,F,8947,9890,178436,179107,27932,737
1,11,2026-01-25,10:15,2,1,1,F,8947,9890,178710,180031,27932,737
2,11,2026-01-25,11:30,1,2,1,F,8947,9890,179859,180012,27932,737
3,11,2026-01-25,12:45,1,2,1,F,8947,9890,179131,178509,27932,737
1,12,2026-02-01,10:15,3,0,1,F,8947,9890,179859,177808,27932,737
2,12,2026-02-01,11:30,3,0,1,F,8947,9890,178710,178436,27932,737
3,12,2026-02-01,12:45,0,3,1,F,8947,9890,178309,177909,27932,737
1,3,2025-11-02,10:15,3,0,1,F,8947,9890,179859,179131,27932,737
2,3,2025-11-02,11:30,3,0,1,F,8947,9890,177909,180031,27932,737
3,3,2025-11-02,12:45,3,0,1,F,8947,9890,178509,178710,27932,737
1,4,2025-11-16,10:15,2,1,1,F,8947,9890,178436,177909,27932,737
2,4,2025-11-16,11:30,0,3,1,F,8947,9890,179107,179859,27932,737
3,4,2025-11-16,12:45,0,3,1,F,8947,9890,178309,177808,27932,737
1,5,2025-11-23,10:15,1,2,1,F,8947,9890,179131,179107,27932,737
2,5,2025-11-23,11:30,2,1,1,F,8947,9890,178509,178436,27932,737
3,5,2025-11-23,12:45,3,0,1,F,8947,9890,180012,180031,27932,737
1,6,2025-11-30,10:15,0,3,1,F,8947,9890,177909,178509,27932,737
2,6,2025-11-30,11:30,1,2,1,F,8947,9890,178309,179131,27932,737
3,6,2025-11-30,12:45,0,3,1,F,8947,9890,178710,179859,27932,737
1,7,2025-12-14,10:15,3,0,1,F,8947,9890,179107,178309,27932,737
2,7,2025-12-14,11:30,3,0,1,F,8947,9890,180012,177909,27932,737
3,7,2025-12-14,12:45,3,0,1,F,8947,9890,177808,178436,27932,737
1,1,2025-10-19,10:15,1,2,1,F,8947,9890,177808,179859,27932,737
2,1,2025-10-19,11:30,0,3,1,F,8947,9890,178436,178710,27932,737
3,1,2025-10-19,12:45,2,1,1,F,8947,9890,177909,178309,27932,737
1,2,2025-10-26,10:15,2,1,1,F,8947,9890,180031,178436,27932,737
2,2,2025-10-26,11:30,1,2,1,F,8947,9890,179131,177808,27932,737
3,2,2025-10-26,12:45,0,3,1,F,8947,9890,179107,180012,27932,737
5,9,2026-01-11,15:00,2,2,1,F,8945,9882,178689,178074,27712,102128
5,10,2026-01-18,15:00,3,0,1,N,8945,9882,177790,177583,27712,102128
5,11,2026-01-25,15:00,2,1,1,F,8945,9882,178211,178382,27712,102128
5,12,2026-02-01,15:00,3,4,1,F,8945,9882,178130,178053,27712,102128
5,13,2026-02-08,15:00,7,1,1,F,8945,9882,178210,178292,27712,102128
6,1,2025-10-19,16:00,0,8,1,F,8945,9882,178305,178341,27713,102128
6,2,2025-10-26,16:00,0,3,1,F,8945,9882,177960,178320,27713,102128
6,3,2025-11-02,16:00,5,2,1,F,8945,9882,178341,178580,27713,102128
6,4,2025-11-16,16:00,3,1,1,F,8945,9882,178320,178810,27713,102128
6,5,2025-11-23,16:00,1,3,1,F,8945,9882,178580,177984,27713,102128
6,6,2025-11-30,16:00,3,2,1,F,8945,9882,177686,177984,27713,102128
6,7,2025-12-14,16:00,0,4,1,F,8945,9882,177984,178606,27713,102128
6,8,2025-12-21,16:00,0,3,1,N,8945,9882,178927,178386,27713,102128
6,9,2026-01-11,16:00,3,0,1,N,8945,9882,178606,177727,27713,102128
6,10,2026-01-18,16:00,4,1,1,F,8945,9882,178386,178305,27713,102128
6,11,2026-01-25,16:00,2,10,1,F,8945,9882,177727,177960,27713,102128
6,12,2026-02-01,16:00,0,4,1,F,8945,9882,177686,177960,27713,102128
6,13,2026-02-08,16:00,1,2,1,F,8945,9882,178320,177960,27713,102128
3,1,2025-10-18,16:00,2,4,1,F,8945,9882,178504,178546,27709,102128
3,2,2025-10-25,16:00,3,3,1,F,8945,9882,178868,178178,27709,102128
3,3,2025-11-01,16:00,1,0,1,F,8945,9882,177921,178530,27709,102128
3,4,2025-11-15,16:00,3,0,1,F,8945,9882,178546,178700,27709,102128
3,5,2025-11-22,16:00,5,3,1,F,8945,9882,178178,177785,27709,102128
3,6,2025-11-29,16:00,7,2,1,F,8945,9882,177992,177566,27709,102128
3,7,2025-12-13,16:00,0,3,1,N,8945,9882,178700,177921,27709,102128
3,8,2025-12-20,16:00,8,3,1,F,8945,9882,177785,178098,27709,102128
3,9,2026-01-10,16:00,3,3,1,F,8945,9882,178178,178530,27709,102128
3,10,2026-01-17,16:00,7,1,1,F,8945,9882,177921,178868,27709,102128
3,11,2026-01-24,16:00,5,4,1,F,8945,9882,178098,177642,27709,102128
3,12,2026-01-31,16:00,1,1,1,F,8945,9882,178546,178504,27709,102128
3,13,2026-02-07,16:00,4,3,1,F,8945,9882,178178,178868,27709,102128
5,1,2025-10-19,15:00,5,3,1,F,8945,9882,178053,178130,27712,102128
5,2,2025-10-26,15:00,1,6,1,F,8945,9882,178292,178210,27712,102128
5,3,2025-11-02,15:00,3,5,1,F,8945,9882,178211,178689,27712,102128
5,4,2025-11-16,15:00,1,2,1,F,8945,9882,178074,177790,27712,102128
5,5,2025-11-23,15:00,9,0,1,F,8945,9882,178210,178382,27712,102128
5,6,2025-11-30,15:00,3,9,1,F,8945,9882,178124,178053,27712,102128
5,7,2025-12-14,15:00,3,1,1,F,8945,9882,178130,178292,27712,102128
5,8,2025-12-21,15:00,8,3,1,F,8945,9882,178210,178211,27712,102128
3,7,2025-12-13,15:00,1,6,1,F,8945,9882,177770,178090,27708,102128
3,8,2025-12-20,15:00,5,3,1,F,8945,9882,178728,178478,27708,102128
3,9,2026-01-10,15:00,2,4,1,F,8945,9882,177853,178517,27708,102128
3,10,2026-01-17,15:00,0,2,1,F,8945,9882,178090,178194,27708,102128
3,11,2026-01-24,15:00,1,2,1,F,8945,9882,178478,178442,27708,102128
3,12,2026-01-31,15:00,3,3,1,F,8945,9882,177952,178387,27708,102128
3,13,2026-02-07,15:00,1,5,1,F,8945,9882,177853,178194,27708,102128
3,1,2025-10-18,15:00,1,8,1,F,8945,9882,178387,177952,27708,102128
3,2,2025-10-25,15:00,1,1,1,F,8945,9882,178194,177853,27708,102128
3,3,2025-11-01,15:00,3,6,1,F,8945,9882,178090,178517,27708,102128
3,4,2025-11-15,15:00,3,2,1,F,8945,9882,177952,177770,27708,102128
3,5,2025-11-22,15:00,3,3,1,F,8945,9882,177853,178728,27708,102128
3,6,2025-11-29,15:00,3,2,1,F,8945,9882,178552,178323,27708,102128
5,11,2026-01-24,17:40,53,40,1,F,8953,9914,179902,178300,28400,50026
1,12,2026-01-31,13:00,53,32,1,F,8953,9914,179051,179482,28400,50026
2,12,2026-01-31,14:10,48,56,1,F,8953,9914,179077,178300,28400,50026
3,12,2026-01-31,15:20,33,67,1,F,8953,9914,179902,178559,28400,50026
4,12,2026-01-31,16:30,48,35,1,F,8953,9914,179058,177916,28400,50026
5,12,2026-01-31,17:40,33,42,1,F,8953,9914,178586,180098,28400,50026
1,13,2026-02-07,13:00,32,114,1,F,8953,9914,178300,178393,28400,50026
2,13,2026-02-07,14:10,73,48,1,F,8953,9914,179482,178586,28400,50026
3,13,2026-02-07,15:20,54,31,1,F,8953,9914,180098,179058,28400,50026
4,13,2026-02-07,16:30,80,45,1,F,8953,9914,177916,179902,28400,50026
5,13,2026-02-07,17:40,52,47,1,F,8953,9914,178559,179077,28400,50026
1,8,2025-12-07,16:00,1,4,1,F,8946,9886,178026,177537,27798,477
2,8,2025-12-21,13:00,5,1,1,F,8946,9886,177647,177860,27798,477
3,8,2026-02-15,11:00,0,0,1,A,8946,9886,178069,177570,27798,477
1,9,2026-01-11,11:00,1,2,1,F,8946,9886,178014,177796,27798,477
2,9,2026-01-11,13:00,3,3,1,F,8946,9886,178554,177915,27798,477
3,9,2026-01-11,15:00,2,2,1,F,8946,9886,178224,177647,27798,477
1,10,2026-01-18,11:00,4,2,1,F,8946,9886,177796,177570,27798,477
2,10,2026-01-18,13:00,2,3,1,F,8946,9886,178069,177860,27798,477
3,10,2026-01-18,15:00,3,7,1,F,8946,9886,178565,177537,27798,477
1,11,2026-01-25,11:00,2,3,1,F,8946,9886,177860,178565,27798,477
2,11,2026-01-25,13:00,0,5,1,F,8946,9886,178014,178224,27798,477
3,11,2026-01-25,15:00,2,3,1,F,8946,9886,177570,177915,27798,477
1,12,2026-02-01,11:00,1,5,1,F,8946,9886,178014,178554,27798,477
2,12,2026-02-01,13:00,9,1,1,F,8946,9886,178026,178565,27798,477
3,12,2026-02-15,13:00,0,0,1,A,8946,9886,177860,177796,27798,477
1,13,2026-02-08,11:00,1,2,1,F,8946,9886,178014,177647,27798,477
2,13,2026-02-08,13:00,1,2,1,F,8946,9886,178554,177570,27798,477
3,13,2026-02-08,15:00,1,3,1,F,8946,9886,178224,177537,27798,477
1,3,2025-11-02,11:00,2,2,1,F,8946,9886,177915,178026,27798,477
2,3,2025-11-02,13:00,3,0,1,F,8946,9886,177796,178069,27798,477
3,3,2025-11-02,15:00,4,6,1,F,8946,9886,178565,177647,27798,477
1,4,2025-11-16,11:00,8,3,1,F,8946,9886,178026,178224,27798,477
2,4,2025-11-16,13:00,3,0,1,F,8946,9886,177537,178014,27798,477
3,4,2025-11-16,15:00,3,1,1,F,8946,9886,177860,178554,27798,477
1,5,2025-11-23,11:00,0,5,1,F,8946,9886,178014,177860,27798,477
2,5,2025-11-23,13:00,0,0,1,F,8946,9886,177915,178565,27798,477
3,5,2025-12-07,14:00,5,2,1,F,8946,9886,178224,178069,27798,477
1,6,2025-11-30,11:00,2,6,1,F,8946,9886,177796,177915,27798,477
2,6,2025-11-30,13:00,0,0,1,F,8946,9886,177860,177570,27798,477
3,6,2025-11-30,15:00,3,0,1,F,8946,9886,178026,178014,27798,477
1,7,2025-12-14,11:00,1,1,1,F,8946,9886,177915,177647,27798,477
2,7,2025-12-14,13:00,2,2,1,F,8946,9886,178224,177796,27798,477
3,7,2025-12-14,15:00,2,4,1,F,8946,9886,178554,178565,27798,477
1,1,2025-10-19,11:00,3,3,1,F,8946,9886,178069,177647,27798,477
2,1,2025-10-19,13:00,2,6,1,F,8946,9886,178565,178026,27798,477
3,1,2025-10-19,15:00,2,1,1,F,8946,9886,177796,177860,27798,477
1,2,2025-10-26,11:00,3,3,1,F,8946,9886,177570,178554,27798,477
2,2,2025-10-26,13:00,8,0,1,F,8946,9886,177647,178014,27798,477
3,2,2025-10-26,15:00,8,2,1,F,8946,9886,177537,178224,27798,477
2,4,2025-12-13,13:00,4,2,1,F,8943,9874,183373,183649,27607,102023
3,4,2025-12-13,14:00,1,6,1,F,8943,9874,184095,183090,27607,102023
1,5,2026-01-10,15:00,1,2,1,F,8943,9874,183396,183373,27607,102023
2,5,2026-01-10,13:00,10,0,1,F,8943,9874,183090,183436,27607,102023
3,5,2026-01-10,14:00,4,2,1,F,8943,9874,183649,184095,27607,102023
1,6,2026-01-17,12:00,0,6,1,F,8943,9874,183188,183090,27607,102023
2,6,2026-01-17,13:00,4,8,1,F,8943,9874,184095,183396,27607,102023
3,6,2026-01-17,14:00,6,0,1,N,8943,9874,183436,183649,27607,102023
1,7,2026-01-24,12:00,6,0,1,N,8943,9874,183373,184095,27607,102023
2,7,2026-01-24,13:00,0,6,1,N,8943,9874,183649,183188,27607,102023
3,7,2026-01-24,14:00,6,0,1,F,8943,9874,183396,183436,27607,102023
1,8,2026-01-31,15:00,0,6,1,F,8943,9874,183649,183090,27607,102023
2,8,2026-01-31,13:00,7,1,1,F,8943,9874,183373,183436,27607,102023
3,8,2026-01-31,14:00,4,2,1,F,8943,9874,183396,183188,27607,102023
1,9,2026-02-07,15:00,1,1,1,F,8943,9874,183436,184095,27607,102023
2,9,2026-02-07,14:00,3,6,1,F,8943,9874,183090,183396,27607,102023
3,9,2026-02-07,13:00,0,6,1,N,8943,9874,183188,183373,27607,102023
2,5,2026-01-10,09:00,7,1,1,F,8943,9874,183863,181900,27616,102023
1,1,2025-10-19,15:00,2,2,1,F,8957,9930,180275,180278,29696,104550
2,1,2025-10-19,16:00,5,4,1,F,8957,9930,180276,180280,29696,104550
3,1,2025-10-19,17:00,1,1,1,F,8957,9930,180274,180279,29696,104550
1,2,2025-10-26,15:00,3,3,1,F,8957,9930,180269,180270,29696,104550
2,2,2025-10-26,16:00,2,4,1,F,8957,9930,180278,180273,29696,104550
3,2,2025-10-26,17:00,0,16,1,F,8957,9930,180271,180272,29696,104550
5,2,2025-12-07,15:00,4,5,1,F,8957,9930,180280,180274,29696,104550
1,3,2025-11-02,15:00,3,4,1,F,8957,9930,180277,180280,29696,104550
2,3,2025-11-02,16:00,7,2,1,F,8957,9930,180274,180275,29696,104550
3,3,2025-11-02,17:00,0,3,1,F,8957,9930,180276,180278,29696,104550
1,4,2025-11-16,15:00,3,5,1,F,8957,9930,180280,180272,29696,104550
2,4,2025-11-16,16:00,3,3,1,F,8957,9930,180271,180273,29696,104550
3,4,2025-11-16,17:00,2,5,1,F,8957,9930,180279,180270,29696,104550
1,5,2025-11-23,15:00,3,0,1,F,8957,9930,180273,180279,29696,104550
2,5,2025-11-23,16:00,6,1,1,F,8957,9930,180277,180276,29696,104550
3,5,2025-11-23,17:00,4,1,1,F,8957,9930,180272,180275,29696,104550
1,6,2025-11-30,15:00,0,4,1,F,8957,9930,180274,180277,29696,104550
2,6,2025-11-30,16:00,3,4,1,F,8957,9930,180279,180269,29696,104550
3,6,2025-11-30,17:00,3,2,1,F,8957,9930,180280,180273,29696,104550
1,7,2025-12-14,15:00,1,0,1,F,8957,9930,180277,180278,29696,104550
2,7,2025-12-14,16:00,3,4,1,F,8957,9930,180272,180274,29696,104550
3,7,2025-12-14,17:00,6,9,1,F,8957,9930,180270,180276,29696,104550
1,8,2025-12-21,15:00,2,2,1,F,8957,9930,180280,180271,29696,104550
2,8,2025-12-21,16:00,3,0,1,N,8957,9930,180278,180279,29696,104550
3,8,2025-12-21,17:00,3,0,1,N,8957,9930,180275,180269,29696,104550
